,instr_date,final_address,time_adj_npsf,gfa,nfa,other_area,original_consid,consid,original_npsf,npsf,memo_no,MW_data_code,nat_instr,d_code,code_chinese,op_date,op_year,bldg_age,unit,floor,block,phase,est_name_en,est_name_ch,with_CPS
5902,2015-02-12,"GRAND GARDEN(Block 2),SOUTH BAY RD|華景園2座,南灣道",22145.802401717057,1820,1395,"{'bay_window': '46', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",33.8,33.8,24229,24229.390681003584,15031002050039,4313065,PRO-ASP,HRB,淺水灣/壽臣山,1986/12,1986,39,A,15.0,2,blank,GRAND GARDEN,華景園,False
5903,2015-03-02,"PARKVIEW RISE(Block 7,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,7座(凌雲閣),大潭水塘道",17092.68309572078,2092,1649,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",33.08,31.0739,20061,18844.08732565191,15031300440058,4315690,ASP,HRB,淺水灣/壽臣山,1988/12,1988,37,49,2.0,7,blank,HONG KONG PARKVIEW,陽明山莊,True
5904,2015-02-17,"RIDGE COURT,REPULSE BAY RD|冠園,淺水灣道",20806.125465838035,0,1880,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",45.2,42.7957,24043,22763.67021276596,15031302300028,4315810,ASP,HRB,淺水灣/壽臣山,1962/08,1962,63,B,8.0,blank,blank,blank,,True
5905,2015-02-26,"GRAND GARDEN(Block 2),SOUTH BAY RD|華景園2座,南灣道",20409.732134313643,1463,1124,"{'bay_window': '33', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",27.55,25.0989,24511,22329.982206405693,15031600600088,4316344,ASP,HRB,淺水灣/壽臣山,1986/12,1986,39,B,15.0,2,blank,GRAND GARDEN,華景園,True
5908,2015-04-13,"GRAND GARDEN(Block 3),SOUTH BAY RD|華景園3座,南灣道",19145.44888393325,1657,1217,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",28.0,25.6993,23007,21116.926869350864,15042401380046,4337170,ASP,HRB,淺水灣/壽臣山,1986/12,1986,39,B,10.0,3,blank,GRAND GARDEN,華景園,True
5910,2015-04-15,"PARKVIEW RISE(Block 8,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,8座(凌雲閣),大潭水塘道",18343.621768083147,2366,1915,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",40.88,38.7453,21347,20232.532637075718,15042901170017,4340667,ASP,HRB,淺水灣/壽臣山,1988/08,1988,37,53,2.0,8,blank,HONG KONG PARKVIEW,陽明山莊,True
5911,2015-03-09,"GRAND GARDEN(Block 3),SOUTH BAY RD|華景園3座,南灣道",18370.56196653507,1657,1274,"{'bay_window': '40', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",28.0,25.8022,21978,20252.904238618525,15050500660072,4343200,ASP,HRB,淺水灣/壽臣山,1986/12,1986,39,A,8.0,3,blank,GRAND GARDEN,華景園,True
5912,2015-04-15,"RIDGE COURT,REPULSE BAY RD|冠園,淺水灣道",20912.421359374894,0,1880,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",45.8,43.3638,24362,23065.85106382979,15050701410074,4344863,PRE-ASP,HRB,淺水灣/壽臣山,1962/08,1962,63,C,1.0,blank,blank,blank,,True
5913,2015-04-19,"PARKVIEW SUITE(Block 4,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,4座(陽明居),大潭水塘道",17683.61257696002,1903,1579,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",32.88,30.797700000000003,20823,19504.55984800507,15051501930061,4350425,PRO-ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,33,10.0,4,blank,HONG KONG PARKVIEW,陽明山莊,True
5914,2015-05-06,"PARKVIEW HEIGHTS(Block 14,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,14座(摘星樓),大潭水塘道",22705.066562194916,1785,1441,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",36.0,36.0,24983,24982.65093684941,15051502650070,4349834,ASP,HRB,淺水灣/壽臣山,1988/12,1988,37,81,3.0,14,blank,HONG KONG PARKVIEW,陽明山莊,False
5919,2015-05-11,"PARKVIEW HEIGHTS(Block 13,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,13座(摘星樓),大潭水塘道",17066.799513357462,8100,6981,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",133.0,131.0948,19052,18778.79959891133,15060302510026,4360985,ASP,HRB,淺水灣/壽臣山,1988/08,1988,37,75,192021.0,13,blank,HONG KONG PARKVIEW,陽明山莊,True
5921,2015-05-27,"PARKVIEW SUITE(Block 4,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,4座(陽明居),大潭水塘道",18916.35490994138,1857,1541,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",34.3,32.0742,22258,20813.88708630759,15061000500387,4364585,ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,29,6.0,4,blank,HONG KONG PARKVIEW,陽明山莊,True
5922,2015-05-22,"SOUTH BAY GARDEN(Block B),SOUTH BAY CLOSE|南灣花園B座,南灣坊",15855.215053008651,1542,1296,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",24.5,22.6096,18904,17445.679012345678,15061600290017,4367758,ASP,HRB,淺水灣/壽臣山,1985/09,1985,40,2,1.0,B,blank,SOUTH BAY GARDEN,南灣花園,True
5924,2015-06-03,"REPULSE BAY GARDEN(Block 11),BELLEVIEW DR|淺水灣新村11座,麗景道",24735.555648692614,1728,1459,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",42.8,39.8665,29335,27324.537354352295,15062400760013,4372681,ASP,HRB,淺水灣/壽臣山,1976/12,1976,49,whole floor,18.0,11,blank,REPULSE BAY GARDEN,淺水灣新村,True
5925,2015-06-12,"PARKVIEW HEIGHTS(Block 14,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,14座(摘星樓),大潭水塘道",20776.55541059252,1860,1505,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",37.0,34.5415,24585,22951.162790697676,15062401580014,4372680,ASP,HRB,淺水灣/壽臣山,1988/12,1988,37,77,8.0,14,blank,HONG KONG PARKVIEW,陽明山莊,True
5926,2015-06-12,"PARKVIEW TERR(Block 11,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,11座(涵碧苑),大潭水塘道",22012.321975907744,2620,2157,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",55.0,52.4502,25498,24316.27260083449,15062602670034,4374617,ASP,HRB,淺水灣/壽臣山,1988/08,1988,37,65,12.0,11,blank,HONG KONG PARKVIEW,陽明山莊,True
5927,2015-06-03,"PARKVIEW CORNER(Block 18,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,18座(眺景台),大潭水塘道",18254.35560019271,2570,2067,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",43.8,41.681,21190,20164.973391388485,15062901580013,4375546,PRO-ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,95,12.0,18,blank,HONG KONG PARKVIEW,陽明山莊,True
5929,2015-06-22,"PARKVIEW SUITE(Block 4,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,4座(陽明居),大潭水塘道",15876.70798101904,2105,1747,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",32.5,30.6397,18603,17538.465941614195,15062901700098,4375547,ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,31,1.0,4,blank,HONG KONG PARKVIEW,陽明山莊,True
5930,2015-06-18,"PARKVIEW SUITE(Block 5,HONG KONG PARKVIEW),TAI TAM RESERVOIR RD|陽明山莊,5座(陽明居),大潭水塘道",21668.677487595447,1263,1012,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",26.88,24.2239,26561,23936.660079051384,15070201680026,4377297,ASP,HRB,淺水灣/壽臣山,1989/05,1989,36,37,23.0,5,blank,HONG KONG PARKVIEW,陽明山莊,True
5931,2015-06-19,"SOUTH BAY PALACE(Block 1),SOUTH BAY CLOSE|南灣御苑1座,南灣坊",14903.537973903312,0,1373,"{'bay_window': '', 'flat_roof': '', 'roof': '', 'ac_platform': '', 'plant_room': '', 'garden': '', 'yard': ''}",24.38,22.6043,17757,16463.43772760379,15071000500280,4381462,ASP,HRB,淺水灣/壽臣山,2000/01,2000,25,C,5.0,1,blank,SOUTH BAY PALACE,南灣御苑,True
