0,1
2015-1,149.2381967917506
2015-2,156.0298619874057
2015-3,146.52936249114688
2015-4,156.78849714816303
2015-5,160.53506184191184
2015-6,160.45189590778884
2015-7,163.4222892550537
2015-8,163.62374616337684
2015-9,164.86975824032965
2015-10,162.01988101647885
2015-11,163.47534144298402
2015-12,157.25071330198784
2016-1,151.51533246872555
2016-2,153.46860139414355
2016-3,148.42360127330733
2016-4,147.32567263072102
2016-5,146.9723815181012
2016-6,144.65866133068198
2016-7,146.78998418447787
2016-8,151.4958087802068
2016-9,154.3606520545725
2016-10,162.81152697955022
2016-11,162.2406048256221
2016-12,164.78567021346845
2017-1,164.35609731158513
2017-2,165.86626808697804
2017-3,166.337065078128
2017-4,170.65179391402546
2017-5,171.74175042970484
2017-6,176.4143890187193
2017-7,182.734976193566
2017-8,179.0073737921286
2017-9,178.3905111074334
2017-10,171.7769852830382
2017-11,188.1310624767837
2017-12,189.21262191127005
2018-1,185.67301398754825
2018-2,187.0360493024049
2018-3,199.00094241790688
2018-4,197.29324633581928
2018-5,200.0457856825172
2018-6,208.6348739032
2018-7,207.2856246716186
2018-8,200.527898842808
2018-9,205.2104536005976
2018-10,204.6788660104494
2018-11,187.30444812062828
2018-12,191.0888847620468
2019-1,181.82517163469785
2019-2,187.7621079551223
2019-3,192.21207489869585
2019-4,196.61038532649684
2019-5,201.5370296809698
2019-6,208.3142898013817
2019-7,204.8430220359297
2019-8,202.72034549435716
2019-9,195.57553308066863
2019-10,189.3533001893138
2019-11,197.91743567670736
2019-12,190.38875121660007
2020-1,193.6613423533276
2020-2,193.45610128403573
2020-3,190.6330718743731
2020-4,190.4114737739945
2020-5,194.77776752422676
2020-6,194.7108273999181
2020-7,193.450801712662
2020-8,191.2840778454974
2020-9,191.14768601393385
2020-10,192.39734670234412
2020-11,196.18623091756777
2020-12,194.5797168997352
2021-1,195.29256113269696
2021-2,200.463792445179
2021-3,202.1248885598184
2021-4,200.49290205401303
2021-5,203.79645082269485
2021-6,207.23324767762944
2021-7,207.9143971911488
2021-8,210.41691936425613
2021-9,207.1137301806932
2021-10,206.3531281991989
2021-11,205.8860388672975
2021-12,208.77470871138223
2022-1,210.01628505219455
2022-2,203.23891004996867
2022-3,201.28084856417095
2022-4,206.3201718112872
2022-5,208.93543257984484
2022-6,208.2368334094019
2022-7,202.83578172760176
2022-8,202.74655165241012
2022-9,199.01944031546068
2022-10,187.47575084618137
2022-11,182.08032638581665
2022-12,182.05480051464863
2023-1,186.9095160943125
2023-2,183.00279672178317
2023-3,180.88069236869023
2023-4,183.12557809631411
2023-5,181.7390711440096
2023-6,185.65383961081224
2023-7,184.47481022983297
2023-8,190.1564106399755
2023-9,174.7660189192397
2023-10,170.51343174274837
2023-11,167.15634032383915
2023-12,167.35693659011622
2024-1,171.7162472486274
2024-2,158.6544379635978
2024-3,165.55298899101882
2024-4,161.56853666334536
2024-5,161.87391060061265
2024-6,167.87021150374278
2024-7,160.93206025249964
2024-8,160.00448284466444
2024-9,152.33297971949403
2024-10,161.05441927159356
2024-11,161.69905672118
2024-12,157.3655244463736
2025-1,157.77817461543012
2025-2,155.95090120273238
2025-3,164.01011783608996
2025-4,156.00047852622103
2025-5,149.33133207121347
2025-6,161.8558592700966
2025-7,149.56264735668574
2025-8,148.94457753343818
2025-9,155.4802670105656
2025-10,154.5167431263991
2025-11,153.56527898893134
2025-12,154.9352715313943
2026-1,154.9352715313943
2026-2,154.9352715313943
2026-3,154.9352715313943
2026-4,154.9352715313943
2026-5,154.9352715313943
2026-6,154.9352715313943
2026-7,154.9352715313943
2026-8,154.9352715313943
2026-9,154.9352715313943
2026-10,154.9352715313943
2026-11,154.9352715313943
2026-12,154.9352715313943
